"regine_area";"main_no";"point_no";"param_key";"version_no_end";"station_name";"station_status_name";"dt_start_date";"dt_end_date";"percent_missing_days";"first_year_regulation";"start_year";"end_year";"aktuell_avrenningskart";"excluded_years";"tilgang";"latitude";"longitude";"utm_east_z33";"utm_north_z33";"regulation_part_area";"regulation_part_reservoirs";"transfer_area_in";"transfer_area_out";"drainage_basin_key";"area_norway";"area_total";"comment";"drainage_dens";"dt_registration_date";"dt_regul_date";"gradient_1085";"gradient_basin";"gradient_river";"height_minimum";"height_hypso_10";"height_hypso_20";"height_hypso_30";"height_hypso_40";"height_hypso_50";"height_hypso_60";"height_hypso_70";"height_hypso_80";"height_hypso_90";"height_maximum";"length_km_basin";"length_km_river";"ocean_polar_angle";"ocean_polar_distance";"perc_agricul";"perc_bog";"perc_eff_bog";"perc_eff_lake";"perc_forest";"perc_glacier";"perc_lake";"perc_mountain";"perc_urban";"prec_intens_max";"utm_zone_gravi";"utm_east_gravi";"utm_north_gravi";"utm_zone_inlet";"utm_east_inlet";"utm_north_inlet";"br1_middelavrenning_1930_1960";"br2_Tilsigsberegning";"br3_Regional_flomfrekvensanalyse";"br5_Regional_lavvannsanalyse";"br6_Klimastudier";"br7_Klimascenarier";"br9_Flomvarsling";"br11_FRIEND";"br12_GRDC";"br23_HBV";"br24_middelavrenning_1961_1990";"br26_TotalAvlop";"br31_FlomserierPrim";"br32_FlomserierSekundar";"br33_Flomkart_aktive_ureg";"br34_Hydrologisk_referanseserier_klimastudier";"br38_Flomkart_aktive_ureg_periode";"br39_Flomkart_nedlagt_stasjon";"regine_main";"obs_series"
237;1;0;1001;1;"Båtsfjord";"Aktiv";"1980-09-01 12:00:00.0000000";"2018-03-04 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";70.563606262207;29.711877822876;1041686;7894752;0;0;0;0;2200;21.9300003051758;21.9300003051758;NA;NA;"2004-02-02 00:00:00.0000000";NA;21.1499996185303;NA;36.1300010681152;142;176;213;238;262;285;319;365;412;444;480;5.94999980926514;6.80999994277954;NA;NA;0;0.400000005960464;NA;1.52999997138977;0.189999997615814;0;2.60999989509583;96.8000030517578;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";NA;"Y";"Y";NA;NA;"237.1";"237.1.0.1001.1"
244;5;0;1001;1;"Kjerringvatn";"Aktiv";"2003-10-27 12:00:00.0000000";"2016-09-13 12:00:00.0000000";10.305992;NA;NA;NA;"ja";NA;"open";69.9100570678711;28.8340377807617;1026386;7815885;0;0;0;0;2350;22.6499996185303;22.6499996185303;NA;NA;"2016-12-09 00:00:00.0000000";NA;13.789999961853;NA;11.0100002288818;274;280;292;299;307;317;328;341;357;379;432;5.61999988555908;7.15000009536743;NA;NA;0;1.97000002861023;NA;7.69000005722046;0;0;14.6599998474121;83.4100036621094;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";"Y";NA;NA;NA;"244.5";"244.5.0.1001.1"
246;9;0;1001;0;"Sametielv";"Aktiv";"1962-05-25 12:00:00.0000000";"2018-03-03 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";69.4001541137695;29.7170448303223;1073079;7768353;0;0;0;0;2214;254.179992675781;255.690002441406;NA;NA;"2012-03-15 00:00:00.0000000";NA;3.50999999046326;NA;3.8199999332428;43;69;95;103;119;131;145;158;174;196;292;23.3600006103516;39.5400009155273;NA;NA;0;16.7700004577637;NA;1.94000005722046;51.3300018310547;0;13.8000001907349;13.2700004577637;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";NA;NA;"Y";"Y";"Y";NA;NA;"246.9";"246.9.0.1001.0"
247;3;0;1001;0;"Karpelva";"Aktiv";"1927-09-01 12:00:00.0000000";"2018-03-03 12:00:00.0000000";1.966301;NA;NA;NA;"ja";"1979 1980 1981 1983 1986 1988 1989 1990 2002 2008";"open";69.659912109375;30.3841209411621;1091325;7802944;0;0;0;0;2216;110.389999389648;128.889999389648;NA;NA;"2012-03-07 00:00:00.0000000";NA;10.2600002288818;NA;10.8000001907349;20;108;138;165;179;192;207;228;252;279;404;18.0300006866455;24.1599998474121;NA;NA;0.340000003576279;12.5500001907349;NA;0.349999994039536;51.25;0;4.98999977111816;11.9700002670288;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";NA;NA;"Y";"Y";"Y";"Y";NA;"Y";"Y";NA;NA;"247.3";"247.3.0.1001.0"
307;5;0;1001;1;"Murusjø";"Aktiv";"1925-03-27 12:00:00.0000000";"2018-03-03 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";64.486701965332;14.0156497955322;452694;7151617;0;0;0;0;2219;298.049987792969;345.619995117188;NA;NA;"2012-04-16 00:00:00.0000000";NA;5.23000001907349;13.0600004196167;8.1899995803833;310;327;378;431;483;528;578;619;685;808;1267;28.8199996948242;40.0099983215332;296.75;NA;0.75;13.3900003433228;NA;5.53000020980835;53.7000007629395;0;8.89999961853027;17.1200008392334;0;NA;33;443547;7151818;33;430012;7162897;"Y";"Y";"Y";NA;NA;NA;NA;NA;NA;NA;"Y";"Y";NA;"Y";"Y";"Y";NA;NA;"307.5";"307.5.0.1001.1"
307;7;0;1001;1;"Landbru";"Aktiv";"1943-08-12 12:00:00.0000000";"2018-03-04 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";64.8867340087891;13.9163627624512;448685;7196271;0;0;0;0;2220;57.7700004577637;61.3699989318848;NA;NA;"2012-04-16 00:00:00.0000000";NA;19.1599998474121;19.5200004577637;27.1200008392334;480;541;570;622;666;711;745;781;833;891;1119;9.89000034332275;14.4700002670288;295.630004882812;NA;0;4.21999979019165;NA;6.17999982833862;31.4799995422363;0;10.539999961853;41.6500015258789;0;NA;33;448020;7200273;33;442066;7201997;"Y";NA;"Y";"Y";"Y";NA;"Y";"Y";NA;NA;"Y";NA;NA;"Y";"Y";"Y";NA;NA;"307.7";"307.7.0.1001.1"
307;14;0;1001;1;"Saksvatn";"Aktiv";"1960-01-01 12:00:00.0000000";"1990-08-31 12:00:00.0000000";0;NA;NA;1981;"ja";NA;"open";64.9181594848633;13.4804849624634;428131;7200197;0;0;0;0;2224;64.0299987792969;64.0299987792969;NA;NA;"2012-04-16 00:00:00.0000000";NA;17.3799991607666;18.2399997711182;24.2700004577637;464;504;535;560;582;610;640;686;748;806;1006;8.64000034332275;15.5;296.75;NA;0;17.7999992370605;NA;2.69000005722046;20.2199993133545;0;5.15000009536743;38.6699981689453;0;NA;33;424487;7200911;33;426319;7205680;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";NA;NA;"Y";"307.14";"307.14.0.1001.1"
308;1;0;1001;1;"Lenglingen";"Aktiv";"1925-03-31 12:00:00.0000000";"2018-03-04 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";64.244873046875;13.7603063583374;439898;7124887;0;0;0;0;2225;449.97900390625;449.980010986328;NA;NA;"2004-02-02 00:00:00.0000000";NA;8.85000038146973;NA;9.42000007629395;354;414;506;555;596;625;658;694;734;793;1387;28.5200004577637;43.2200012207031;NA;NA;0.519999980926514;21.5400009155273;NA;4.13000011444092;39.7700004577637;0;8.06999969482422;24.8099994659424;0.0299999993294477;NA;NA;NA;NA;NA;NA;NA;"Y";NA;"Y";"Y";NA;NA;NA;NA;NA;NA;NA;"Y";NA;"Y";"Y";"Y";NA;NA;"308.1";"308.1.0.1001.1"
311;4;0;1001;1;"Femundsenden (Femunden)";"Aktiv";"1896-01-01 12:00:00.0000000";"2018-03-04 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";61.9199600219727;11.9400434494019;339350;6869050;0;0;0;0;2228;1462.64196777344;1794.03002929688;NA;NA;"2011-03-08 00:00:00.0000000";NA;1.22000002861023;NA;1.89999997615814;652;662;691;732;761;782;809;845;890;956;1455;68.870002746582;102.339996337891;NA;NA;0.389999985694885;7.48000001907349;NA;11.8100004196167;32.439998626709;0;18.4200000762939;27.0799999237061;0;NA;NA;NA;NA;NA;NA;NA;"Y";NA;"Y";"Y";"Y";NA;NA;NA;NA;NA;NA;NA;NA;"Y";"Y";"Y";NA;NA;"311.4";"311.4.0.1001.1"
313;10;0;1001;0;"Magnor";"Aktiv";"1911-03-25 12:00:00.0000000";"2018-03-03 12:00:00.0000000";0;NA;1981;NA;"ja";NA;"open";59.9546394348145;12.1872854232788;342930;6649698;0;0;0;0;2255;355.870697021484;357.859985351562;NA;NA;"2015-06-11 00:00:00.0000000";NA;3.11999988555908;NA;6.67999982833862;127;156;179;197;217;240;267;299;320;350;458;146.869995117188;38.4900016784668;NA;NA;7.53999996185303;5.03000020980835;NA;0.340000003576279;81.0400009155273;0;3.91000008583069;0;0.280000001192093;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";NA;NA;"Y";NA;"Y";"Y";NA;"Y";"Y";NA;NA;"313.10";"313.10.0.1001.0"
